iter	 posterior	 likelihood	 prior	 mu_pandas	 sigma_pandas 	 mu_bears 	 sigma_bears 	 alpha 	 beta 	 mu_diff
5350	0.30879346572531574	-52.31548082014056	-24.50051190281624	100.79401146205942	10.737486315686278	79.62776297098179	15.279136832013858	10.671591151651569	0.8645752675428913	21.166248491077624
5351	0.30879346572531574	-52.31548082014056	-24.50051190281624	100.79401146205942	10.737486315686278	79.62776297098179	15.279136832013858	10.671591151651569	0.8645752675428913	21.166248491077624
5352	0.17435068767662187	-52.02972979881014	-24.61191223647004	100.93383670639662	11.54894948162999	77.81139035455362	14.899094456910674	10.767104556714107	0.6927537887073295	23.122446351842996
5353	0.17435068767662187	-52.02972979881014	-24.61191223647004	100.93383670639662	11.54894948162999	77.81139035455362	14.899094456910674	10.767104556714107	0.6927537887073295	23.122446351842996
5354	0.17327450199157113	-52.14112772068188	-24.327239812606724	102.64292670985205	11.790744887928689	76.55746061643707	14.386709117208083	10.590910919051268	0.7494294257721649	26.08546609341498
5355	-0.23580017984029666	-52.318716727496636	-24.385450985632257	103.77792599757129	11.897865165031984	75.5917944404441	13.656241931075057	10.691204580557741	0.7228525455867454	28.186131557127183
5356	-0.8956129284371883	-52.405545609386564	-25.194235032179524	102.47398290569093	11.12450095741767	74.452278065421	12.660305072484874	11.042412401788695	0.6572603826356468	28.021704840269933
5357	0.06746297906030918	-52.243171440966265	-25.289146221539507	101.98131554623265	11.928182711228047	73.8388365559708	12.862441612415077	10.997185318374886	0.6233402207494403	28.14247899026185
5358	0.06746297906030918	-52.243171440966265	-25.289146221539507	101.98131554623265	11.928182711228047	73.8388365559708	12.862441612415077	10.997185318374886	0.6233402207494403	28.14247899026185
5359	-1.456087670274016	-52.65444863352104	-26.333956699258753	101.5674573532254	11.538625569838532	72.254812129703	12.232688594725891	11.30377952727069	0.5801256148588607	29.312645223522395
5360	-1.456087670274016	-52.65444863352104	-26.333956699258753	101.5674573532254	11.538625569838532	72.254812129703	12.232688594725891	11.30377952727069	0.5801256148588607	29.312645223522395
5361	0.7278736647983806	-52.286587412371226	-25.97394425561019	99.7451002066908	11.34746243386569	74.01829138760937	11.599903586034369	11.235450698157695	0.6165438482447622	25.726808819081427
5362	1.6597211954259734	-52.53664051884016	-24.064169953715275	98.74611082294352	10.769841091918932	73.83008728727633	11.551098040233015	10.962797464566956	1.1062436190827043	24.916023535667193
5363	1.6597211954259734	-52.53664051884016	-24.064169953715275	98.74611082294352	10.769841091918932	73.83008728727633	11.551098040233015	10.962797464566956	1.1062436190827043	24.916023535667193
5364	1.6597211954259734	-52.53664051884016	-24.064169953715275	98.74611082294352	10.769841091918932	73.83008728727633	11.551098040233015	10.962797464566956	1.1062436190827043	24.916023535667193
5365	1.6597211954259734	-52.53664051884016	-24.064169953715275	98.74611082294352	10.769841091918932	73.83008728727633	11.551098040233015	10.962797464566956	1.1062436190827043	24.916023535667193
5366	-0.27231304024005	-53.090146118545384	-23.782977394250103	97.40198459106979	9.865267683476125	74.44622638343682	11.029551671170502	10.85743680052654	1.0453998545532168	22.955758207632968
5367	0.15835594428911293	-52.90769014522932	-23.80707742327706	95.53318677523735	10.829889815006126	75.41331868240181	10.500399173038135	11.147466600177127	1.0103068432921618	20.119868092835546
5368	-0.45273405086602736	-52.424271346451825	-24.743230272920577	97.0389187358431	11.427487471845376	77.33440108403583	9.606127881216494	11.372418421773453	0.8022574231872764	19.704517651807265
5369	0.7168157616626019	-52.31845488613178	-24.132230971578018	96.53363137723719	12.17072698018821	78.27006419949333	9.543540280985617	11.510197354669884	0.9427195530284871	18.26356717774385
5370	-0.12220543471568135	-52.4363770465937	-24.136514245831776	95.2807812526439	11.936945545771767	79.50138046758492	10.115826429262336	11.6980531650657	1.197952284042211	15.779400785058982
5371	0.08781334514259242	-52.45561170328868	-24.029466243994204	96.00887798129992	11.78282107902856	79.20917512137542	9.647548267817719	11.515242745853417	1.1792811818881246	16.799702859924494
5372	-0.03723170411639387	-52.339679645533124	-24.182630005866155	97.92493267632697	11.557020858529679	78.61325106114343	9.345361865350032	11.097062821652157	1.2443194201383299	19.311681615183545
5373	-0.03723170411639387	-52.339679645533124	-24.182630005866155	97.92493267632697	11.557020858529679	78.61325106114343	9.345361865350032	11.097062821652157	1.2443194201383299	19.311681615183545
5374	-0.03723170411639387	-52.339679645533124	-24.182630005866155	97.92493267632697	11.557020858529679	78.61325106114343	9.345361865350032	11.097062821652157	1.2443194201383299	19.311681615183545
5375	-0.03723170411639387	-52.339679645533124	-24.182630005866155	97.92493267632697	11.557020858529679	78.61325106114343	9.345361865350032	11.097062821652157	1.2443194201383299	19.311681615183545
5376	-0.03723170411639387	-52.339679645533124	-24.182630005866155	97.92493267632697	11.557020858529679	78.61325106114343	9.345361865350032	11.097062821652157	1.2443194201383299	19.311681615183545
5377	-0.3934621145084094	-52.658856721798905	-24.256915044108794	98.85789394981768	11.802927757674624	79.7180466666732	8.647198007760636	11.009966335683115	1.2591730661352454	19.139847283144476
5378	-0.795902047059613	-53.06327849083648	-24.648395322130828	99.46170926910597	12.769040855844727	80.08194165298342	8.05065003454315	11.175548945974857	1.2724417706346034	19.37976761612255
5379	-0.795902047059613	-53.06327849083648	-24.648395322130828	99.46170926910597	12.769040855844727	80.08194165298342	8.05065003454315	11.175548945974857	1.2724417706346034	19.37976761612255
5380	1.1646200710693364	-52.42804021605709	-24.119013525840884	101.1611440570832	12.137286770898188	78.13717743666425	8.907762077048316	11.163645413748812	0.955953199376292	23.02396662041896
5381	1.1646200710693364	-52.42804021605709	-24.119013525840884	101.1611440570832	12.137286770898188	78.13717743666425	8.907762077048316	11.163645413748812	0.955953199376292	23.02396662041896
5382	1.1646200710693364	-52.42804021605709	-24.119013525840884	101.1611440570832	12.137286770898188	78.13717743666425	8.907762077048316	11.163645413748812	0.955953199376292	23.02396662041896
5383	1.1646200710693364	-52.42804021605709	-24.119013525840884	101.1611440570832	12.137286770898188	78.13717743666425	8.907762077048316	11.163645413748812	0.955953199376292	23.02396662041896
5384	-0.6617378449892186	-52.61160639810722	-24.597185188779964	102.69568318727056	11.415122188335362	78.05376442392593	9.153090856940057	11.172969869985518	1.3852503498989877	24.641918763344634
5385	-1.4914951303017716	-52.83956048763098	-25.86072622955798	101.52695975338024	11.995547204849498	76.43170019896158	8.61583853680762	11.602496317952097	1.6264545808362412	25.09525955441866
5386	0.10068729922583941	-53.10795259866286	-25.491646819300257	102.87810083643156	11.56206500152295	77.54939196682407	8.401615460293964	11.631714868750308	1.6343306822348185	25.328708869607482
5387	1.5655294606618355	-52.75765322995365	-24.27641672734763	103.63987008684197	11.293634023707504	77.61816141416095	9.338216256800475	11.93936538553903	1.383943526094441	26.021708672681015
5388	1.5655294606618355	-52.75765322995365	-24.27641672734763	103.63987008684197	11.293634023707504	77.61816141416095	9.338216256800475	11.93936538553903	1.383943526094441	26.021708672681015
5389	0.3403313927328213	-52.74771997577946	-23.946018588789002	103.17011921192774	11.223205246679322	78.54601385231645	9.139118862596069	12.04902222403188	1.0724593209192455	24.624105359611292
5390	0.3403313927328213	-52.74771997577946	-23.946018588789002	103.17011921192774	11.223205246679322	78.54601385231645	9.139118862596069	12.04902222403188	1.0724593209192455	24.624105359611292
5391	-0.12411351064693577	-53.110922142932125	-23.706929932283277	103.72561118335528	10.48038969994622	78.16724509632999	9.294737439130921	11.819319638400547	1.1763534415404435	25.55836608702529
5392	0.2716119030903599	-52.50935849262893	-24.03688167949612	103.09989004712527	10.969414508402608	78.3114659115674	9.94888856344787	11.794525820152606	0.9699457106492573	24.788424135557875
5393	0.2716119030903599	-52.50935849262893	-24.03688167949612	103.09989004712527	10.969414508402608	78.3114659115674	9.94888856344787	11.794525820152606	0.9699457106492573	24.788424135557875
5394	0.3994340384959969	-52.1218673715487	-24.02493876208034	101.21209584552706	11.036364376587114	78.76123153609757	10.354535476520358	11.455308433626596	1.2161379138241823	22.45086430942949
5395	0.3994340384959969	-52.1218673715487	-24.02493876208034	101.21209584552706	11.036364376587114	78.76123153609757	10.354535476520358	11.455308433626596	1.2161379138241823	22.45086430942949
5396	-0.2296960328494606	-52.54433339083538	-23.83216877564312	100.22809777329763	10.371006307921347	79.43225242871917	9.638707784786483	11.94370037161863	1.0701229818728564	20.795845344578467
5397	-0.2296960328494606	-52.54433339083538	-23.83216877564312	100.22809777329763	10.371006307921347	79.43225242871917	9.638707784786483	11.94370037161863	1.0701229818728564	20.795845344578467
5398	-0.2296960328494606	-52.54433339083538	-23.83216877564312	100.22809777329763	10.371006307921347	79.43225242871917	9.638707784786483	11.94370037161863	1.0701229818728564	20.795845344578467
5399	-0.6396605655475724	-53.36298727867448	-23.653175453351594	99.65573358265321	9.567950020165668	79.80217668819179	8.916800145921027	11.675781932449317	1.1418497987067493	19.85355689446142
5400	-0.6396605655475724	-53.36298727867448	-23.653175453351594	99.65573358265321	9.567950020165668	79.80217668819179	8.916800145921027	11.675781932449317	1.1418497987067493	19.85355689446142
5401	0.13226013679329185	-52.62094160873224	-24.262960986500545	99.09629462719592	10.360346054196388	77.91832420381076	9.452193106847599	11.79479363068673	1.464707180011219	21.177970423385162
5402	0.13226013679329185	-52.62094160873224	-24.262960986500545	99.09629462719592	10.360346054196388	77.91832420381076	9.452193106847599	11.79479363068673	1.464707180011219	21.177970423385162
5403	0.46257084537593585	-52.61694594949617	-23.804385800360684	101.0350366151991	11.057097775919177	76.3500204898217	9.297798505235964	11.605010293993141	1.1663880375804279	24.685016125377402
5404	-0.2296101704876321	-52.80774295059442	-23.84319896975007	100.07288624321806	10.716084551374246	75.3706080579314	9.424990656029074	11.775731049365078	1.060189542313235	24.70227818528666
5405	-0.2296101704876321	-52.80774295059442	-23.84319896975007	100.07288624321806	10.716084551374246	75.3706080579314	9.424990656029074	11.775731049365078	1.060189542313235	24.70227818528666
5406	-0.5906426716413904	-52.41957589651196	-24.82200869547391	101.89342507707379	11.711297877157042	77.01964132153236	9.344509092400411	11.406589657827226	1.4130452747015185	24.873783755541425
5407	-1.093127860505561	-52.74574252074664	-25.58896993174479	103.02280961010533	11.025257070964953	75.08898193576896	10.236841104472386	10.989363984342011	1.501586137556521	27.93382767433637
5408	1.8706213389512811	-52.56484338985949	-23.899247723680663	103.8016415479434	11.151415400062412	75.92630342238395	10.933050787676471	11.038488128704799	1.055530638690182	27.875338125559452
5409	0.09940697807788013	-52.36737489362342	-23.99730924183885	103.7710589197363	11.701933623155513	75.70108023758517	11.31516441700439	10.788797162446436	1.0050869978480166	28.06997868215113
5410	0.09940697807788013	-52.36737489362342	-23.99730924183885	103.7710589197363	11.701933623155513	75.70108023758517	11.31516441700439	10.788797162446436	1.0050869978480166	28.06997868215113
5411	0.09940697807788013	-52.36737489362342	-23.99730924183885	103.7710589197363	11.701933623155513	75.70108023758517	11.31516441700439	10.788797162446436	1.0050869978480166	28.06997868215113
5412	-0.03869956542392572	-52.39010369982537	-24.01328000106082	104.20906121188784	11.918185802146805	75.86352068724281	11.272673429395041	11.223251955140906	0.9008988423692746	28.34554052464503
5413	-0.03869956542392572	-52.39010369982537	-24.01328000106082	104.20906121188784	11.918185802146805	75.86352068724281	11.272673429395041	11.223251955140906	0.9008988423692746	28.34554052464503
5414	-0.24011111657934237	-52.5372783354944	-24.10621648197114	104.76962373358309	12.303239041545355	75.54471432222248	10.861451981135579	11.718487955353467	1.1040115106395636	29.224909411360613
5415	-0.24011111657934237	-52.5372783354944	-24.10621648197114	104.76962373358309	12.303239041545355	75.54471432222248	10.861451981135579	11.718487955353467	1.1040115106395636	29.224909411360613
5416	-0.24011111657934237	-52.5372783354944	-24.10621648197114	104.76962373358309	12.303239041545355	75.54471432222248	10.861451981135579	11.718487955353467	1.1040115106395636	29.224909411360613
5417	-0.24011111657934237	-52.5372783354944	-24.10621648197114	104.76962373358309	12.303239041545355	75.54471432222248	10.861451981135579	11.718487955353467	1.1040115106395636	29.224909411360613
5418	-1.5600953769596515	-52.969407314639746	-25.234182879785443	106.08222719735078	11.367955589298143	76.72722377445089	11.656171883966469	11.5891369576747	1.3739133833535133	29.355003422899884
5419	-1.5600953769596515	-52.969407314639746	-25.234182879785443	106.08222719735078	11.367955589298143	76.72722377445089	11.656171883966469	11.5891369576747	1.3739133833535133	29.355003422899884
5420	-1.5600953769596515	-52.969407314639746	-25.234182879785443	106.08222719735078	11.367955589298143	76.72722377445089	11.656171883966469	11.5891369576747	1.3739133833535133	29.355003422899884
5421	-1.8819100034563263	-52.9111647455659	-27.174335452315624	104.93166873001032	11.075434283074788	75.30133126315313	11.440029249266557	12.055001462098001	1.719785696775038	29.630337466857185
5422	-1.8819100034563263	-52.9111647455659	-27.174335452315624	104.93166873001032	11.075434283074788	75.30133126315313	11.440029249266557	12.055001462098001	1.719785696775038	29.630337466857185
